Date,Close,High,Low,Open,Volume,EMA_20,EMA_50,RSI,MACD,MACD_SIGNAL,BB_HIGH,BB_LOW,Trend_Regime,BB_Width,BB_Width_Avg,Volatility_Regime,Volume_Avg,Volume_Regime
2016-06-06,209.2192230224609,211.0160292542523,208.7261943357348,210.57777990745933,8672842,211.25442798421088,214.74427748602184,43.37657493893099,-2.2343371048491463,-2.733697072875377,217.7056222730888,203.5375814622628,Bearish,14.168040810826,19.126979260411577,Low,12073787.05,Normal
2016-06-07,209.2740020751953,210.5668237504996,208.5180179305,209.75607489327328,18954268,211.06581599287605,214.5297568816757,43.50462776570889,-2.129092718340587,-2.612776201968419,217.0883281236401,203.5522846693286,Bearish,13.53604345431151,18.426810642582645,Low,12659085.35,High
2016-06-08,209.0658569335937,209.9204293295378,207.9811820375968,209.9204293295378,12135516,210.87534370151585,214.3154862954764,43.10572738019545,-2.0389772961229653,-2.4980164207993285,216.68796202958407,203.48591950117765,Bearish,13.202042528406423,17.68725512980925,Low,12648865.0,Normal
2016-06-09,212.8018951416016,213.96324640773136,209.525988208508,210.3586634336542,15643495,211.0588247910478,214.25612977963817,51.67142439272565,-1.647106298634185,-2.3278343963663,215.65451549715573,204.0449657040161,Bearish,11.609549793139621,16.89441063412151,Low,12791728.95,High
2016-06-10,214.0180206298828,215.70528277589165,212.17739096240973,213.42638914293337,16316760,211.34065296617496,214.2467921659223,54.09420154611413,-1.2243015602415426,-2.1071278291413487,215.59097557000743,204.07673225469955,Bearish,11.51424331530788,16.13186520467415,Low,12875152.4,High
2016-06-13,214.982162475586,215.49710287910304,211.02697726112703,212.52797500136424,10214469,211.68746339564268,214.27563021728167,55.97838285750844,-0.8021805318123825,-1.8461383696755556,215.823320243577,203.95723853327848,Bearish,11.866081710298516,15.518538017705088,Low,12919509.1,Normal
2016-06-14,213.91940307617188,215.924385249346,212.39649367901384,214.94928383029816,10923848,211.9000290795026,214.26166052547345,53.37766395059212,-0.5470957974486339,-1.586329855230171,216.0672516700357,203.86888419422215,Bearish,12.19836747581354,15.0845901490301,Low,12857821.5,Normal
2016-06-15,215.7491149902344,216.165437982396,213.37161845099064,214.74114585982,11129082,212.26660869004849,214.31999207311117,57.07521077758222,-0.1950484506293435,-1.3080735743100056,216.62806406752952,203.61594228012672,Bearish,13.012121787402805,14.761109704250867,Low,13002833.7,Normal
2016-06-16,213.9303741455078,215.5409305932408,211.9034800942672,214.9602549728195,9372207,212.42506254294935,214.3047129386953,52.608874197182296,-0.0620898451436175,-1.058876828476728,217.056938807834,203.7370690657012,Bearish,13.319869742132795,14.518642885029976,Low,13014704.85,Normal
2016-06-17,213.6235809326172,214.44530021688112,212.5717884400618,214.08374197652589,10534878,212.5392071514892,214.27800187963345,51.87149262479724,0.0183140463897473,-0.843438653503433,217.1009021077587,204.58493773599128,Bearish,12.515964371767438,14.263169943247712,Low,12614217.8,Normal
2016-06-20,216.9761962890625,217.5020925781057,212.11165927224468,213.02101093962256,10758608,212.96177754554375,214.38381342510124,58.68625210742442,0.3485449408814247,-0.6050419346264615,217.41709640532204,205.58786880463887,Bearish,11.829227600683168,13.919024448696295,Low,12233861.5,Normal
2016-06-21,216.2969207763672,217.84174206054945,214.67540841548,217.8307861924487,13933068,213.2794102341936,214.458837242798,56.92745076522711,0.5491136071669587,-0.3742108262677775,217.7270065030159,206.3001694003044,Bearish,11.426837102711488,13.582010281912176,Low,12316354.05,High
2016-06-22,214.85069274902344,216.03395570592608,214.10566449665765,215.8367500888845,12788710,213.42905618798693,214.47420412539503,53.2671610413544,0.5846279776348524,-0.1824430654872515,217.92681988507312,206.74238940447768,Bearish,11.184430480595438,13.337191714057113,Low,12493783.8,High
2016-06-23,214.83973693847656,215.1793688345828,212.54988747003043,214.73017826231325,9837526,213.56340673565265,214.4885387455159,53.23923444863076,0.6049162319733341,-0.0249712059951344,217.924517080354,207.4809470920093,Bearish,10.443569988344706,13.073783122887102,Low,12276158.9,Normal
2016-06-24,208.48513793945312,211.4323540126704,204.5299674454081,211.4323540126704,24985097,213.0797620883955,214.2531112629252,40.105444772371904,0.1069983773936371,0.0014227106826198,217.96264272946388,206.9333594678017,Bearish,11.029283261662187,12.850923562764285,Low,12855334.05,High
2016-06-27,209.40545654296875,210.00804386284267,206.0857410364307,206.0857410364307,9163399,212.72982822692632,214.06300715626023,42.32457994009949,-0.2109118295024927,-0.0410441973544026,217.97725483940164,206.63279002143815,Bearish,11.344464817963484,12.669639429916879,Low,12831821.4,Normal
2016-06-28,209.87657165527344,210.698290938163,209.26302847353,209.5698073780646,7604977,212.45808950581653,213.8988332150451,43.47904142459996,-0.4200013919922014,-0.1168356362819624,217.97764285120925,206.63130642857595,Bearish,11.3463364226333,12.491035402396074,Low,12045433.9,Normal
2016-06-29,211.87060546875,212.31981066075213,210.3586518812766,210.7969012058477,7523987,212.40213864514357,213.81929487205312,48.20476840705781,-0.4199634356940862,-0.1774611961643871,217.91786397589416,206.98252054559023,Bearish,10.93534343030393,12.295700138746007,Low,11969492.85,Normal
2016-06-30,212.36363220214844,214.1933205558365,211.9034711468936,212.9881312673779,12758283,212.3984713648583,213.76221006146864,49.33276794562915,-0.3758180218481755,-0.2171325613011448,217.89431985030868,207.2887352644374,Bearish,10.60558458587127,12.089293287786198,Low,12094715.75,High
2016-07-01,213.30587768554688,214.03993546414372,212.54989354376417,213.1524955345353,6610193,212.4848910144477,213.7443146741776,51.50637996563197,-0.2617834508220369,-0.2260627392053233,217.9449736668198,207.5404725001724,Bearish,10.404501166647407,11.874595192341145,Low,11993060.65,Normal
2016-07-04,216.2092437744141,217.72119734639324,213.755070985688,213.755070985688,7803505,212.83959127730165,213.8409785604614,57.5494860624459,0.0621507124935192,-0.1684200488655548,218.23956808032696,207.9448801618605,Bearish,10.294687918466451,11.680927547723169,Low,11949593.8,Normal
2016-07-05,217.61163330078125,219.75904175156413,214.8068581997706,216.07776803203265,11359882,213.294071470014,213.9888473738073,60.133725833531344,0.4271085438327873,-0.0493143303258863,218.70229707480684,208.3159142899393,Bearish,10.38638278486755,11.52344451425097,Low,11569874.5,Normal
2016-07-07,216.47219848632807,219.23315017798384,216.0887285041374,217.48016753091017,12029091,213.59675023347248,214.08623369194532,57.092594729093136,0.6172817479304058,0.084004885325372,218.8016366715292,208.9572088484903,Bearish,9.844427823038899,11.355563778982594,Low,11564553.25,High
2016-07-08,214.39051818847656,216.7132204856403,213.9413130172721,216.2749858086854,7140617,213.6723471815681,214.09816641729952,51.925927150827775,0.5931833313927655,0.1858405745388507,218.86017854071864,209.0575292839884,Bearish,9.802649256730234,11.265218752162124,Low,11139409.35,Normal
2016-07-11,217.48016357421875,218.0170156885881,215.9462983006881,217.15147293441723,8266601,214.03499636182056,214.23079375678657,58.0009692816707,0.8140103197898156,0.3114745235890437,219.2683355573854,208.9955865617552,Bearish,10.272748995630195,11.20314403617824,Low,10736901.4,Normal
2016-07-12,219.8686065673828,220.2191942994057,217.151463880254,218.08274179809024,9767494,214.59057828615985,214.45188445524133,61.99881844528144,1.16827751163774,0.4828351211987829,220.08424450002056,208.6683220282997,Bullish,11.415922471720847,11.180636074249357,High,10714552.65,Normal
2016-07-13,221.04090881347656,222.78293545160463,220.03293985086376,220.2630130450727,14915296,215.2048954792376,214.710277567329,63.81924899277281,1.5260405617866295,0.6914762093163525,221.1288702466065,208.33584685544423,Bullish,12.79302339116228,11.210368870016794,High,10914125.05,High
2016-07-14,220.19729614257807,222.2132342353048,218.7401219095391,220.89850090450767,10758372,215.6803622090796,214.9254547663584,61.53477706189338,1.7216517348881553,0.8975113144307131,221.7726740732873,208.13686114399783,Bullish,13.635812929289472,11.241553427111127,High,10895589.55,Normal
2016-07-15,221.79690551757807,223.7251967489848,219.89054064897653,221.0957153549424,13992989,216.26289014322228,215.194923423269,64.15488759861026,1.9828925558663852,1.1145875627178476,222.7655141627857,207.93067419170643,Bullish,14.834839971079276,11.317301938558451,High,11126628.65,High
2016-07-18,220.4931030273437,227.61462103376635,219.50704578784985,225.2590366000142,32106850,216.66576756075764,215.4026951724484,60.535429631067785,2.060964310336402,1.3038629122415586,223.38868986862784,207.99445069533695,Bullish,15.394239173290885,11.461215678634623,High,12205227.25,High
2016-07-19,223.02398681640625,224.1524703481633,218.0937004975423,220.43832912252608,16649300,217.2713122517718,215.7015693545644,64.69882823039794,2.300538730084753,1.5031980758101977,224.3187844839653,207.6691351327339,Bullish,16.649649351231375,11.702236766162034,High,12499761.85,High
2016-07-20,224.1634521484375,225.32480341485555,222.7501012898757,223.4951295709444,12265316,217.92770652764477,216.0334078955006,66.41665045806013,2.55292004007714,1.7131424686635863,225.44342499508312,207.3311477588231,Bullish,18.112277236260013,12.03650877283946,High,12416374.25,Normal
2016-07-21,220.51502990722656,224.60168541038652,220.2192068641287,224.3825534380444,6711097,218.17411827808112,216.2091577783134,56.87357634392806,2.4305193487201397,1.856617844674897,225.8698634762731,207.47114299345344,Bullish,18.39872048281967,12.397223272950672,High,12112493.6,Normal
2016-07-22,222.37759399414065,223.02400481294032,220.2411266653508,220.4383469104149,6899519,218.57444929865824,216.4510572377576,60.03094990437622,2.455503755886923,1.9763950269173025,226.5291613189653,207.5656308563277,Bullish,18.963530462637607,12.823221296665315,High,11965593.25,Normal
2016-07-25,224.1086578369141,224.3277751829863,220.73414831611845,222.1913225494773,8241568,219.1015167784921,216.7513553004696,62.7598081512492,2.5851860480378264,2.0981532311414077,226.9265256293924,208.7306185356467,Bullish,18.19590709374569,13.181552488269492,High,11128416.8,Normal
2016-07-26,224.3935089111328,226.7490935025492,222.454276529168,224.16343569927,10516399,219.60551602921984,217.051047598927,63.20498806128567,2.6800513364352128,2.2145328522001684,227.2357022109249,209.92024719093055,Bullish,17.315455019994346,13.480101998371035,High,11196066.8,Normal
2016-07-27,221.994140625,224.8208278275729,221.08477428711765,224.174416960361,11030767,219.8330040859608,217.2448943842632,57.02159640497143,2.5324314986911247,2.27811258149836,226.97352873903756,211.3941775597906,Bullish,15.57935117924697,13.691752736201716,High,11367356.3,Normal
2016-07-28,224.89752197265625,225.806888322935,221.98318778257465,222.39952541753712,15610838,220.31533912278897,217.5449974269453,61.8812558673229,2.619524080913294,2.3463948813813467,227.2388821264041,212.43151582281465,Bullish,14.807366303589447,13.885353879865994,High,11771698.85,High
2016-07-29,222.38853454589844,224.579766434712,221.753065011189,224.3825462032304,9629597,220.51278630594223,217.7349400590611,55.98954308869165,2.457759738572065,2.3686678528194904,226.9658166143669,213.70707156922683,Bullish,13.258745045140074,14.018011902829437,Low,11615264.55,Normal
2016-08-01,221.2052764892578,223.5718170838445,220.2301749949848,223.06783253491668,7978251,220.5787377519723,217.87103168377476,53.40700724117541,2.2086216796431017,2.3366586181842126,226.527082774832,214.93574528913285,Bullish,11.591337485699142,14.077353718782021,Low,11683667.45,Normal
2016-08-02,221.92840576171875,223.50609470622905,220.50409897606528,220.87661313204524,7710138,220.7072775624244,218.0301443927137,54.77976346159883,2.0459440919076712,2.2785157129289044,226.44500892013505,215.58973534256023,Bullish,10.85527357757482,14.105383001737442,Low,11678999.1,Normal
2016-08-03,217.7978973388672,222.2789639734849,217.26104522698256,222.2789639734849,11872282,220.4301937316094,218.0210366651119,46.374942759148055,1.565675291808759,2.1359476287048755,226.43150599258536,215.6218646739185,Bullish,10.809641318666849,14.126545928427404,Low,11704619.1,High
2016-08-04,217.5897216796875,219.1235869492327,215.4861366960056,218.9044696081516,10187608,220.1596725838073,218.004122351958,45.99194065878773,1.1549472586137028,1.9397475546866407,226.31834906711583,215.846773918724,Bullish,10.471575148391821,14.157903294695052,Low,11612544.95,Normal
2016-08-05,222.68435668945312,223.2869440333177,218.47718652264803,218.685348006543,12109001,220.40011868910693,218.18766095342843,55.646153490884245,1.2263996292984416,1.7970779696090011,225.77300537568573,217.22150146025177,Bullish,8.551503915433955,14.095346027630237,Low,11860964.15,High
2016-08-08,225.5329742431641,226.57381093677031,223.21025713749887,223.4841684592869,13556347,220.8889620752076,218.4757124549867,59.95635570283222,1.4956449139850747,1.736791358484216,226.1027005803788,217.69708732245323,Bullish,8.40561325792558,14.001989240745008,Low,12125451.45,High
2016-08-09,225.8506774902344,226.6833526336743,223.72518079112933,225.0399287080357,13290768,221.36150640044823,218.7649267700945,60.41834561157411,1.7148915366371114,1.7324113941147954,226.6264396780965,217.77155531702067,Bullish,8.854884361075818,13.873937335212755,Low,12301615.15,High
2016-08-10,219.9234161376953,226.69433279854616,219.56185786201087,225.9712308745047,13471958,221.2245454230432,218.81035772568663,49.048772801402336,1.3942930671546492,1.6647877287227664,226.65501565817783,217.6312300693612,Bullish,9.023785588816622,13.685475445095472,Low,12229448.25,High
2016-08-11,222.21324157714844,224.13057692751232,219.035952190865,219.5508925983613,14169454,221.31870696152944,218.9438041512342,52.74813816222068,1.3098866880332594,1.593807520584865,226.6666196764227,217.82122059457345,Bullish,8.845399081849251,13.445954752723457,Low,12400002.35,High
2016-08-12,226.96823120117188,228.524022996878,222.8487077340662,222.8487077340662,16365425,221.85675688911445,219.25848756495725,59.34867374966535,1.608144261999513,1.5966748688677947,227.37246626885164,217.6325065705038,Bullish,9.739959698347832,13.191210739086888,Low,12518624.15,High
2016-08-16,224.5797882080078,228.9403406746009,222.5200265222684,227.0668433715041,13367575,222.11609320519952,219.46716602154748,55.17916075053124,1.6329643531223326,1.6039327657187024,227.56533958823303,217.8483017691888,Bullish,9.717037819044236,12.907350671374555,Low,11581660.4,High
2016-08-17,222.03793334960932,225.4343398697291,220.70127369907684,224.40445912127265,15486572,222.108649409429,219.5679804265695,51.0673055771152,1.4310319645500726,1.5693526054849765,227.5221707329372,217.79286527780496,Bullish,9.729305455132248,12.5613334765696,Low,11523524.0,High
2016-08-18,223.07876586914065,224.3058522002636,222.6295607048924,222.6295607048924,7749690,222.20104145321108,219.7056582870625,52.62411288588466,1.3395441464056432,1.52339091366911,227.42355371916065,217.7830136636519,Bullish,9.640540055508751,12.137746617532036,Low,11297742.7,Normal
2016-08-19,222.38853454589844,223.94431152732813,220.6793608005773,223.06781292087248,8177802,222.2188979382289,219.81086912074235,51.45498588791967,1.1975390078696648,1.458220532509221,227.42315883551316,217.97075901116656,Bullish,9.4523998243466,11.690430584608382,Low,11371077.95,Normal
2016-08-22,221.72021484375,223.44034459121772,220.7012898875108,221.7530824470269,6684236,222.17140431018333,219.8857454236054,50.2899681281984,1.019320999923707,1.3704406259921182,227.4078280640036,217.92035186763707,Bullish,9.487476196366543,11.216627871294829,Low,11360313.8,Normal
2016-08-23,221.41343688964844,222.4104500488736,220.2192034955994,221.7530687692284,7320433,222.09921693679908,219.945654892862,49.73332463004876,0.8436029973605343,1.2650731002658016,227.2543559386081,217.80430189830597,Bullish,9.45005404030212,10.779335218622652,Low,11314257.05,Normal
2016-08-24,223.6156616210937,223.9333964463188,221.53398802211217,221.6873701866141,8719596,222.24364024006525,220.0895767253417,53.69556267389178,0.8719945352128491,1.186457387255211,227.16599215903955,217.8148809488706,Bullish,9.351111210168938,10.38111802813138,Low,11224416.9,Normal
2016-08-25,221.90646362304688,225.47817865267336,221.0957002112248,223.7690048931188,14960746,222.2115281813016,220.1608271919184,50.376583440953226,0.7479550788687277,1.0987569255779144,227.16362539604052,217.80848001167428,Bullish,9.355145384366239,10.069907738387345,Low,11420915.85,High
2016-08-26,225.23712158203125,225.8725764569878,222.32277337204712,223.04588980503635,9639663,222.499679933752,220.3598975601581,56.07437351999765,0.9079429764227598,1.0605941357468835,227.21781499100047,217.78825037765185,Bullish,9.429564613348617,9.801017653875302,Low,11122357.1,Normal
2016-08-29,231.7122344970703,232.21621898847985,224.84270134971567,225.0947009090832,16193208,223.3770660826395,220.8050872439586,64.58733057179478,1.539475915291007,1.1563704916557085,229.15946129844497,216.77897406532455,Bullish,12.38048723312042,9.75710476327432,High,11450537.65,High
2016-08-30,233.6734313964844,234.13357786948103,230.73717090006343,232.70928572221692,18170724,224.35767230300567,221.30972819111648,66.692846502858,2.1731715497958533,1.3597307032837374,231.2775657463256,215.9076851081666,Bullish,15.369880638159003,9.946031920897314,High,11960161.3,High
2016-08-31,232.27099609375,235.3387264792258,229.4223830383832,233.344700265934,23295502,225.11132218783845,221.739581834357,63.77285204466276,2.5330160649328377,1.5943877756135576,232.624302144144,215.59520774355136,Bullish,17.02909440059264,10.254722962048204,High,12739429.5,High
2016-09-01,225.5220184326172,235.0648425619504,224.7550784332776,230.73715776975035,42621045,225.1504361159126,221.8879126813476,51.97867115425277,2.247699264053153,1.7250500733014769,232.5166767961805,216.47524520088984,Bullish,16.041431595290646,10.516312475879394,High,14276867.65,High
2016-09-02,222.0489044189453,226.25607463645417,219.627584519406,225.9383398456692,28124615,224.85505214477288,221.8942260828221,47.14645128763576,1.7214881253609915,1.72433768371338,232.18828608412312,217.24955418687296,Bullish,14.938731897250165,10.73967031332231,High,15173718.0,High
2016-09-06,223.4841766357422,224.60170444468372,222.4104722995177,223.4841766357422,11510431,224.72449257248425,221.95657708489736,49.24630527983958,1.4040909926787322,1.6602883455064503,232.1927566500301,217.3250656155949,Bullish,14.867691034435211,11.055479669272374,High,15143789.5,Normal
2016-09-07,222.9911346435547,225.0508962477473,221.9831655765104,223.94432437296905,12927438,224.55941086496716,221.9971479695506,48.53298225980641,1.1000860033921356,1.5482478770835877,232.0952380538309,217.16840025183316,Bullish,14.926837801997749,11.381540896475983,High,15112344.05,Normal
2016-09-08,226.4423217773437,227.00110027853464,223.5498995998095,224.17439867914888,12206479,224.7387357137649,222.1714685110327,53.599447011501,1.124677238944031,1.4635337494556764,232.14856251701625,217.17424021735877,Bullish,14.974322299657473,11.687512793405066,High,15058129.6,Normal
2016-09-09,228.88555908203125,230.0578661968393,225.6973137731643,226.792929813009,15269894,225.1336712726474,222.43476618048365,56.83875200823534,1.326029163024515,1.436032832169444,232.48062667211656,217.738390356692,Bullish,14.742236315424549,11.973435329735462,High,15148026.4,High
2016-09-12,229.31285095214844,231.394524338763,225.51106244283108,225.78495913721363,33684893,225.53168838498084,222.70449499505875,57.39888774924051,1.5027580371935017,1.4493778731742557,232.92674624604732,218.00223172026125,Bullish,14.924514525786066,12.277391101932302,High,16123798.35,High
2016-09-14,228.92938232421875,232.05189242284777,228.0857658731396,229.6415429885336,18604842,225.85527828395587,222.94860822365328,56.68787180898256,1.59350529265123,1.4782033570696504,233.15172774426327,217.97336533435004,Bullish,15.178362409913234,12.549311237510572,High,16235769.2,High
2016-09-15,233.3666534423828,234.50609301595188,229.42242378136777,229.42242378136777,31371009,226.5706473466632,223.35715901654464,62.47966881849417,2.000414310853131,1.5826455478263466,234.29714359331996,217.70663600873084,Bullish,16.59050758458912,12.892984725787818,High,17135940.9,High
2016-09-16,235.6783905029297,239.6883552097471,232.0738075394597,233.80489319285468,39324529,227.43805145678385,223.84034456503036,65.0982058217034,2.480833001615053,1.7622830385840882,235.7687878797447,217.5990374376381,Bullish,18.16975044210662,13.315006975136535,High,18327838.75,High
2016-09-19,237.1793670654297,238.40646805360544,234.68137087565125,235.0210027532597,16678060,228.3657958004644,224.36344348661464,66.72213707321495,2.9486938326778898,1.9995651974028483,237.3878518693625,217.39003356764923,Bullish,19.997818301713266,13.83287088744676,High,18774257.25,Normal
2016-09-20,235.382568359375,237.69431488217413,234.2540847663817,237.52997687173607,11531268,229.034059853694,224.7955660306445,62.946406248274045,3.138313745618177,2.2273149070459146,238.3376020680092,217.73968675035016,Bullish,20.597915317659044,14.390146662112382,High,18941930.55,Normal
2016-09-21,234.95529174804688,237.7271995261072,234.2431456911048,235.3387617605514,10943394,229.5979867007752,225.1939866470132,62.04722382296849,3.2170273523387323,2.4252573961044783,238.99118772358156,218.40960878520755,Bullish,20.581578938374008,14.944851799212756,High,19154888.45,Normal
2016-09-22,238.6146697998047,240.1156677168061,236.4343933856135,237.3108921497688,18761415,230.4567184244923,225.72028794712267,66.46548820157685,3.5339524745268136,2.6469964117889457,240.1425257961157,218.978394003689,Bullish,21.1641317924267,15.530555686818985,High,19726937.55,Normal
2016-09-23,241.6495056152344,243.10667989017784,238.62559838918483,238.62559838918483,31085948,231.52269815694396,226.34496314979373,69.62379470552821,3.98407783502725,2.914412696436607,241.90281655959967,219.02148763961907,Bullish,22.881328919980604,16.207066572309564,High,20845255.15,High
2016-09-26,242.61366271972656,247.51108204959635,241.0907531669013,241.7809874867692,38213411,232.57898049625652,226.98295136822247,70.57203796019937,4.368250375549422,3.2051802322591705,243.39258680622012,219.60243730266652,Bullish,23.790149503553607,16.928816778268935,High,22007888.4,High
2016-09-27,243.3367462158203,246.72221160461515,242.4821739386369,244.76105284756105,19374535,233.60352961240548,227.62427665636355,71.29573695725027,4.677141500996811,3.4995724860066986,244.98866961429889,219.8163169579668,Bullish,25.172352656332095,17.71595618041811,High,22494632.0,Normal
2016-09-28,238.98715209960932,242.7889404813876,238.0339623804813,242.767028746572,24820234,234.11625556356776,228.0698796149222,61.49842875382939,4.518873290854742,3.703432646976308,245.6681322522086,219.86434608031087,Bullish,25.80378617189774,18.387121127356977,High,22925983.3,High
2016-09-29,234.9991149902344,243.3915440205496,233.8925430537248,239.94035779337463,21260295,234.2003374137265,228.34161433552268,54.150859267800286,4.0252428349715785,3.767794684575362,245.7659613332687,219.89908535862585,Bullish,25.866875974642852,18.911970894181174,High,23080461.85,Normal
2016-09-30,237.4642639160156,239.84176049306816,233.6515046980204,234.02401885057424,11199883,234.51118755680164,228.6993652994636,57.5287340191646,3.789273670339469,3.772090481728184,246.17773828966403,220.00663518445708,Bullish,26.171103105206953,19.369071329411884,High,22475680.9,Normal
2016-10-03,238.9981231689453,242.77800005633412,235.83178952274312,238.18735967454805,18125170,234.9385147579582,229.10323815709037,59.52678724894323,3.6835740809572144,3.7543872015739903,246.6085046891976,220.92347925855637,Bullish,25.68502543064122,19.851251021179415,High,21250887.15,Normal
2016-10-04,240.23614501953125,242.85467040972992,239.2829553211116,239.5130431590022,13113580,235.4430509733461,229.5398227399312,61.11680254001417,3.657542537972773,3.735018268853747,246.61423684818396,222.73647115962856,Bullish,23.8777656885554,20.298202710744675,High,20500335.4,Normal
2016-10-05,238.71322631835932,242.4602497633129,237.92438928548657,241.91244179880172,10789932,235.75449624429976,229.89956405673223,58.09341630753175,3.4739796658775504,3.682810548258508,246.31936484604543,224.5542481300288,Bullish,21.76511671601662,20.643073994823744,High,20464310.45,Normal
2016-10-06,243.4025115966797,246.7879625744269,239.2829735805642,239.2829735805642,21111045,236.48287865881213,230.42909141124,63.99899252041001,3.664647128280024,3.6791778642628112,246.25407760572764,226.6606730656591,Bullish,19.593404540068548,20.876402331727284,Low,20873490.8,High
2016-10-07,243.008056640625,246.086728318462,242.4602486785648,244.10367256474555,15280380,237.10432418088956,230.92238416533357,63.19227872594802,3.740801615112048,3.691502614432659,246.32740777360712,228.2439163841077,Bullish,18.083491389499414,21.031860786219383,Low,21027185.85,Normal
2016-10-10,240.23614501953125,245.8566804055216,239.7212046352273,244.10368314905867,11553662,237.4025928321888,231.2876296890276,57.68917938418475,3.5367154385528465,3.660545179256697,246.1050718306629,229.601310920802,Bullish,16.503760909860887,21.119937015941197,Low,20841374.25,Normal
2016-10-13,231.64649963378903,238.63653269668467,230.51800148929016,238.6255768300582,21938040,236.8543934799602,231.3017030201947,44.698848564044695,2.6513005351090726,3.458696250427172,245.7901163537853,230.14963126584365,Bullish,15.640485087941641,21.15573554404898,Low,20254031.6,High
2016-10-14,236.13851928710932,237.0917089274334,232.6325396151943,232.9283626380733,15265659,236.78621498540295,231.49138208948548,50.9226795325317,2.2857228989423675,3.2241015801302115,245.03563836949436,231.62502294642368,Bullish,13.41061542307068,21.067348194706852,Low,20087072.45,Normal
2016-10-17,232.41342163085932,236.8287674646604,231.99708407763043,236.6534589737968,9826781,236.36975847544645,231.52754050287268,46.2719399567599,1.6760947624277946,2.9145002165897287,245.1402494850242,231.4250886497414,Bullish,13.715160835282802,20.923580857241536,Low,19009861.05,Normal
2016-10-18,236.89450073242188,237.2560589503477,232.72019862233856,233.58572669382943,11073137,236.41973392849167,231.73800953148245,51.956244673279926,1.5368300850845742,2.638966190288698,245.12879467745995,231.55815448025487,Bullish,13.57064019720508,20.693625344996455,Low,17597291.45,Normal
2016-10-19,238.2640380859375,239.87460912101471,236.96026059613635,237.6285831423203,17073242,236.59538194348656,231.99393221989243,53.57292253878317,1.5194566927447395,2.4150642907799065,245.1622507233617,231.6331655364039,Bullish,13.529085186957786,20.370188689258686,Low,17617050.55,Normal
2016-10-20,238.307861328125,240.5976960068421,237.5409213947225,239.71024153820724,10125508,236.758475218214,232.2415372829604,53.6266962350077,1.4920251859550433,2.230456469814934,245.16642429055335,231.92152126608727,Bullish,13.244903024466083,20.002538074599038,Low,17546762.55,Normal
2016-10-21,233.1913299560547,240.3785835305237,231.9204054950204,240.3785835305237,43608816,236.4187470980084,232.2787840544543,46.809738819237296,1.0453737798896725,1.9934399318298817,245.30998355254903,231.6015658248924,Bullish,13.708417727656638,19.65888001406317,Low,19180033.65,High
2016-10-24,232.9941253662109,235.33875421129068,232.41344974567096,234.46225553291904,10513017,236.092592647361,232.30683665491532,46.56404946356693,0.6677887078008666,1.7283096870240788,245.42906666906347,230.92042826501856,Bullish,14.508638404044916,19.32610534464408,Low,18767613.75,Normal
2016-10-25,232.457275390625,233.4214210203844,231.00010107808697,233.36664168088976,7658966,235.74637195624328,232.31273621317848,45.85839902679927,0.3215241808150324,1.4469525857822696,245.19198587212165,230.23828603949943,Bullish,14.95369983262222,18.929723890276158,Low,17596264.65,Normal
2016-10-26,230.9672241210937,232.1505016882404,230.53993066301243,231.4054734466303,10945927,235.2912150195624,232.25997103309672,43.87115632076575,-0.0722942727212796,1.1431032140815598,244.8044917618885,229.4611362898693,Bullish,15.343355472019198,18.50738418869944,Low,16232890.45,Normal
2016-10-27,229.7949066162109,230.93434603448048,228.63355546402568,230.32080285751425,12842476,234.76775707638603,232.16330184027763,42.31741100042348,-0.4735358333147417,0.8197754046022996,244.2076280821493,228.7038160096475,Bullish,15.503812072501802,18.023957159507923,Low,15906287.5,Normal
2016-10-28,231.16441345214844,231.83273590487968,228.7211821996948,230.07975346446227,8127969,234.4245814931253,232.12412974662556,44.77787765688053,-0.6732540510460865,0.5211695134726224,244.05195367262488,228.07721655442592,Bullish,15.97473711819896,17.532504706822984,Low,15071674.25,Normal
2016-11-01,230.2989196777344,231.38357989569863,229.51006790430893,230.3646548876319,10223897,234.0316613202309,232.05255288117883,43.514618805816085,-0.891098265734172,0.2387159576312635,244.19609627394271,227.4630544218581,Bullish,16.733041852084625,17.075813000695074,Low,14519854.35,Normal
2016-11-02,224.32778930664065,228.51306252606025,223.725201939677,228.1076807829776,7039997,233.10748303322237,231.74962097629495,35.97417402128424,-1.5279484548137248,-0.1146169248577341,244.8782540690883,225.46724916577492,Bullish,19.411004903313398,16.737808090600396,High,14311860.05,Normal
2016-11-03,224.37159729003903,226.7381377498828,223.63753955782732,224.3496855555649,7311872,232.27549391482395,231.46028671408888,36.061713542209205,-2.005997983709648,-0.4928931366281169,245.04631658675044,223.83653406022225,Bullish,21.209782526528187,16.514045945394745,High,13771195.15,Normal
2016-11-04,220.3397521972656,225.01803950253543,219.12360696122064,223.56086516928863,11535892,231.1387566083898,231.0241873212723,31.75805216487765,-2.6793065053882685,-0.9301758103801472,245.34453558437212,221.54867578037397,Bullish,23.795859803998155,16.509950651166882,High,13692310.75,Normal
2016-11-07,219.37559509277344,222.75009004126457,218.91543403119252,222.19132617234345,9506040,230.01845551166443,230.5673797828998,30.811100958174578,-3.2532068369148703,-1.3947820156870918,245.58973958090772,219.36970866127973,Bearish,26.220030919627987,16.73269636134745,High,13628116.15,Normal
